image_name,label,final_state_label,deviated_score,mean_intensity
A - 1(fld 1 wv DAPI - DAPI),339,cluster1,0.0009190103647251,162.1479034423828
A - 1(fld 1 wv DAPI - DAPI),340,cluster1,4.0533906270269794e-05,162.8893585205078
A - 1(fld 1 wv DAPI - DAPI),341,cluster1,1.7329538870178232e-05,173.3120574951172
A - 1(fld 1 wv DAPI - DAPI),342,cluster1,0.0048043015748118,136.4635467529297
A - 1(fld 1 wv DAPI - DAPI),343,cluster1,0.000163766532145,172.12759399414062
A - 1(fld 1 wv DAPI - DAPI),344,cluster2,0.9939580172682714,108.95477294921876
A - 1(fld 1 wv DAPI - DAPI),345,uncertain,0.7158010316130432,123.91603088378906
A - 1(fld 1 wv DAPI - DAPI),346,cluster1,9.862343201762457e-06,163.697265625
A - 1(fld 1 wv DAPI - DAPI),347,cluster1,4.446774087094545e-07,170.89028930664062
A - 1(fld 1 wv DAPI - DAPI),349,cluster2,0.9999969632049052,125.57941436767578
A - 1(fld 1 wv DAPI - DAPI),350,cluster2,0.9940969963715474,121.0871353149414
A - 1(fld 1 wv DAPI - DAPI),351,cluster1,9.566598083571288e-06,154.61651611328125
A - 1(fld 1 wv DAPI - DAPI),352,cluster2,0.8436941119031187,119.0073013305664
A - 1(fld 1 wv DAPI - DAPI),353,cluster1,0.0003751535689288,166.55584716796875
A - 1(fld 1 wv DAPI - DAPI),354,cluster1,8.726517592695967e-08,166.2360076904297
A - 1(fld 1 wv DAPI - DAPI),355,cluster2,0.9993772439202152,117.75881958007812
A - 1(fld 1 wv DAPI - DAPI),356,uncertain,0.7755113706881462,139.40530395507812
A - 1(fld 1 wv DAPI - DAPI),357,cluster1,3.730790496933635e-05,152.7176055908203
A - 1(fld 1 wv DAPI - DAPI),358,cluster1,4.159969389740701e-07,150.0648193359375
A - 1(fld 1 wv DAPI - DAPI),360,cluster1,0.2785663835133705,133.33636474609375
A - 1(fld 1 wv DAPI - DAPI),361,cluster1,2.549065949898654e-07,152.8867645263672
A - 1(fld 1 wv DAPI - DAPI),362,cluster1,0.0001109816052105,130.160888671875
A - 1(fld 1 wv DAPI - DAPI),363,cluster2,0.9460443771792104,121.81629943847656
A - 1(fld 1 wv DAPI - DAPI),364,cluster1,0.002536988451956,136.34353637695312
A - 1(fld 1 wv DAPI - DAPI),365,cluster1,8.525372338639868e-05,159.12899780273438
A - 1(fld 1 wv DAPI - DAPI),366,cluster1,7.333832563456198e-05,168.48121643066406
A - 1(fld 1 wv DAPI - DAPI),367,cluster2,0.999053736415648,112.14421081542967
A - 1(fld 1 wv DAPI - DAPI),368,cluster2,0.9407138344601096,113.37188720703124
A - 1(fld 1 wv DAPI - DAPI),369,cluster2,0.9928317040588232,123.00662994384766
A - 1(fld 1 wv DAPI - DAPI),370,cluster2,0.9989927353124204,112.69988250732422
A - 1(fld 1 wv DAPI - DAPI),371,cluster2,0.9986150665209984,126.44756317138672
A - 1(fld 1 wv DAPI - DAPI),372,cluster1,0.0009013525087243,145.38876342773438
A - 1(fld 1 wv DAPI - DAPI),373,cluster1,5.824888907583271e-05,163.270263671875
A - 1(fld 1 wv DAPI - DAPI),374,cluster1,8.375449587027277e-05,155.05967712402344
A - 1(fld 1 wv DAPI - DAPI),375,cluster1,0.0005564450174205,141.06190490722656
A - 1(fld 1 wv DAPI - DAPI),376,cluster2,0.9998283092959463,122.72432708740234
A - 1(fld 1 wv DAPI - DAPI),377,cluster1,3.053486459717323e-05,144.53976440429688
A - 1(fld 1 wv DAPI - DAPI),379,cluster1,1.508098389062773e-09,173.02549743652344
A - 1(fld 1 wv DAPI - DAPI),380,uncertain,0.5970743921342777,121.75797271728516
A - 1(fld 1 wv DAPI - DAPI),381,cluster2,0.8800383830868291,131.86798095703125
A - 1(fld 1 wv DAPI - DAPI),382,cluster1,3.59519919816822e-05,159.4041290283203
A - 1(fld 1 wv DAPI - DAPI),383,cluster2,0.999768654864856,109.721923828125
A - 1(fld 1 wv DAPI - DAPI),384,cluster2,0.9302691070796412,128.9569549560547
A - 1(fld 1 wv DAPI - DAPI),385,cluster1,3.211968308064021e-09,155.1554412841797
A - 1(fld 1 wv DAPI - DAPI),386,uncertain,0.7954092247132211,146.67747497558594
A - 1(fld 1 wv DAPI - DAPI),387,cluster1,6.877143319953754e-06,150.19619750976562
A - 1(fld 1 wv DAPI - DAPI),388,cluster2,0.9569056235249384,115.17185974121094
A - 1(fld 1 wv DAPI - DAPI),389,cluster2,0.9999289301444202,129.4586639404297
A - 1(fld 1 wv DAPI - DAPI),390,cluster1,0.0001236436364064,150.69320678710938
A - 1(fld 1 wv DAPI - DAPI),391,cluster2,0.988542626671294,112.9975814819336
A - 1(fld 1 wv DAPI - DAPI),392,cluster2,0.8727298277052082,124.82830810546876
A - 1(fld 1 wv DAPI - DAPI),393,cluster1,1.6728378750465895e-06,158.7239990234375
A - 1(fld 1 wv DAPI - DAPI),394,cluster1,0.0001140761977772,170.2091522216797
A - 1(fld 1 wv DAPI - DAPI),395,cluster1,0.0006010016377956,165.98699951171875
A - 1(fld 1 wv DAPI - DAPI),396,cluster2,0.9999882121006484,121.43197631835938
A - 1(fld 1 wv DAPI - DAPI),397,cluster1,0.0247111882116475,142.0048065185547
A - 1(fld 1 wv DAPI - DAPI),398,cluster2,0.97492587157451,119.53104400634766
A - 1(fld 1 wv DAPI - DAPI),399,uncertain,0.6760267296096999,125.39021301269533
A - 1(fld 1 wv DAPI - DAPI),400,cluster1,0.0008218692679837,165.7628173828125
A - 1(fld 1 wv DAPI - DAPI),401,cluster1,0.0014185580997501,161.45681762695312
A - 1(fld 1 wv DAPI - DAPI),402,cluster1,7.974636321845284e-05,155.48971557617188
A - 1(fld 1 wv DAPI - DAPI),403,cluster1,0.0003852054172466,161.0986328125
A - 1(fld 1 wv DAPI - DAPI),404,cluster2,0.9770393102370172,120.54303741455078
A - 1(fld 1 wv DAPI - DAPI),405,cluster2,0.9971248436492692,119.33920288085938
A - 1(fld 1 wv DAPI - DAPI),406,cluster1,2.6121115434844107e-05,167.0958709716797
A - 1(fld 1 wv DAPI - DAPI),407,cluster1,1.3206113228272351e-05,161.41400146484375
A - 1(fld 1 wv DAPI - DAPI),408,cluster1,0.0001211786943217,140.37950134277344
A - 1(fld 1 wv DAPI - DAPI),410,cluster1,0.0006750875025636,150.27713012695312
A - 1(fld 1 wv DAPI - DAPI),411,cluster1,1.186197782694699e-05,164.64630126953125
A - 1(fld 1 wv DAPI - DAPI),412,cluster1,4.485509437388058e-07,165.41148376464844
A - 1(fld 1 wv DAPI - DAPI),413,cluster2,0.9989542073682052,125.69593048095705
A - 1(fld 1 wv DAPI - DAPI),414,cluster1,1.7709861301654469e-06,159.313232421875
A - 1(fld 1 wv DAPI - DAPI),415,cluster1,7.451781029376872e-07,154.67103576660156
A - 1(fld 1 wv DAPI - DAPI),416,cluster1,6.513506991599124e-06,165.12478637695312
A - 1(fld 1 wv DAPI - DAPI),417,uncertain,0.7531036638078824,137.16455078125
A - 1(fld 1 wv DAPI - DAPI),418,cluster2,0.933996902561899,108.92170715332033
A - 1(fld 1 wv DAPI - DAPI),419,cluster2,0.971306130811726,118.12140655517578
A - 1(fld 1 wv DAPI - DAPI),420,cluster2,0.9999779203467016,109.47755432128906
A - 1(fld 1 wv DAPI - DAPI),421,cluster1,0.0006675229422485,161.03549194335938
A - 1(fld 1 wv DAPI - DAPI),422,cluster2,0.9376534785983838,114.17093658447266
A - 1(fld 1 wv DAPI - DAPI),423,cluster1,0.0003565758819686,168.58824157714844
A - 1(fld 1 wv DAPI - DAPI),424,cluster2,0.999987714650875,124.18211364746094
A - 1(fld 1 wv DAPI - DAPI),425,cluster2,0.999475409578796,114.69061279296876
A - 1(fld 1 wv DAPI - DAPI),426,cluster1,0.0002930440915719,153.4013214111328
A - 1(fld 1 wv DAPI - DAPI),427,cluster1,0.0003636020524772,150.1356201171875
A - 1(fld 1 wv DAPI - DAPI),428,cluster1,9.437703708476247e-05,184.38282775878903
A - 1(fld 1 wv DAPI - DAPI),429,cluster1,0.0003167027587342,164.86624145507812
A - 1(fld 1 wv DAPI - DAPI),430,uncertain,0.4600547786461357,143.61721801757812
A - 1(fld 1 wv DAPI - DAPI),431,cluster1,0.0004437351884758,164.51748657226562
A - 1(fld 1 wv DAPI - DAPI),433,cluster2,0.9985151071744536,112.7576904296875
A - 1(fld 1 wv DAPI - DAPI),434,cluster1,0.0001302454680903,153.8624725341797
A - 1(fld 1 wv DAPI - DAPI),435,cluster1,0.000156877190184,164.23268127441406
A - 1(fld 1 wv DAPI - DAPI),436,cluster2,0.9974402509074428,119.75408172607422
A - 1(fld 1 wv DAPI - DAPI),437,cluster2,0.9997698872311565,113.2173080444336
A - 1(fld 1 wv DAPI - DAPI),438,cluster2,0.9986950220335784,120.36344909667967
A - 1(fld 1 wv DAPI - DAPI),439,cluster2,0.9821644227304502,118.01559448242188
A - 1(fld 1 wv DAPI - DAPI),440,cluster2,0.8768721874004959,116.78787994384766
A - 1(fld 1 wv DAPI - DAPI),441,cluster1,1.400780696475574e-07,167.3015594482422
A - 1(fld 1 wv DAPI - DAPI),442,cluster2,0.9999982898890613,130.77828979492188
A - 1(fld 1 wv DAPI - DAPI),443,cluster1,0.0002151431752922,176.78794860839844
A - 1(fld 1 wv DAPI - DAPI),444,cluster1,5.798846761425895e-05,158.27224731445312
A - 1(fld 1 wv DAPI - DAPI),445,cluster2,0.9950218196176552,120.0942611694336
A - 1(fld 1 wv DAPI - DAPI),446,cluster2,0.9596217292873778,126.47559356689452
A - 1(fld 1 wv DAPI - DAPI),447,cluster2,0.9997946110733934,121.74024200439452
A - 1(fld 1 wv DAPI - DAPI),448,cluster1,0.0001516422723513,142.13580322265625
A - 1(fld 1 wv DAPI - DAPI),449,cluster1,4.056573004211569e-07,175.01644897460938
A - 1(fld 1 wv DAPI - DAPI),450,cluster1,6.025463990487269e-05,175.3048858642578
A - 1(fld 1 wv DAPI - DAPI),451,cluster1,1.432178738684707e-05,153.52882385253906
A - 1(fld 1 wv DAPI - DAPI),452,cluster1,6.82516448121969e-05,172.97360229492188
A - 1(fld 1 wv DAPI - DAPI),453,cluster2,0.9999515292484472,119.80978393554688
A - 1(fld 1 wv DAPI - DAPI),454,cluster2,0.9997416694611828,124.63497924804688
A - 1(fld 1 wv DAPI - DAPI),455,cluster2,0.980063773907056,109.18604278564452
A - 1(fld 1 wv DAPI - DAPI),456,cluster2,0.97409520128117,127.20502471923828
A - 1(fld 1 wv DAPI - DAPI),457,cluster1,1.923591866018915e-06,142.36129760742188
A - 1(fld 1 wv DAPI - DAPI),458,cluster1,1.1544454111384424e-05,177.41888427734375
A - 1(fld 1 wv DAPI - DAPI),459,cluster1,0.0011354578654884,147.40957641601562
A - 1(fld 1 wv DAPI - DAPI),460,cluster1,2.321401419659323e-05,178.66036987304688
A - 1(fld 1 wv DAPI - DAPI),461,cluster1,0.0001707287014757,155.47250366210938
A - 1(fld 1 wv DAPI - DAPI),462,cluster1,0.3365579841635918,132.4140167236328
A - 1(fld 1 wv DAPI - DAPI),463,cluster1,8.806188124534956e-05,169.4472198486328
A - 1(fld 1 wv DAPI - DAPI),464,cluster2,0.9999520706086596,112.85858917236328
A - 1(fld 1 wv DAPI - DAPI),465,cluster2,0.9801521750547983,115.163330078125
A - 1(fld 1 wv DAPI - DAPI),466,cluster1,0.2676035759640593,144.60667419433594
A - 1(fld 1 wv DAPI - DAPI),467,cluster1,8.679024655319145e-05,171.02459716796875
A - 1(fld 1 wv DAPI - DAPI),468,cluster1,4.772673861640664e-05,185.27149963378903
A - 1(fld 1 wv DAPI - DAPI),469,cluster1,1.3828694598784096e-05,170.64434814453125
A - 1(fld 1 wv DAPI - DAPI),471,cluster1,0.0001245674170961,172.8835906982422
A - 1(fld 1 wv DAPI - DAPI),472,cluster1,3.6775964547525848e-06,179.33013916015625
A - 1(fld 1 wv DAPI - DAPI),473,cluster2,0.9589188612260032,124.20065307617188
A - 1(fld 1 wv DAPI - DAPI),474,cluster1,0.0003035183683388,159.1001434326172
A - 1(fld 1 wv DAPI - DAPI),475,cluster1,5.467689283661247e-06,142.84616088867188
A - 1(fld 1 wv DAPI - DAPI),476,cluster1,0.0006413943286606,147.12425231933594
A - 1(fld 1 wv DAPI - DAPI),477,cluster2,0.999480992307018,126.899169921875
A - 1(fld 1 wv DAPI - DAPI),478,cluster1,1.8160848278944784e-06,173.63636779785156
A - 1(fld 1 wv DAPI - DAPI),479,cluster1,8.064587749437309e-05,174.88372802734375
A - 1(fld 1 wv DAPI - DAPI),480,cluster1,0.0001092593997725,172.17848205566406
A - 1(fld 1 wv DAPI - DAPI),481,cluster1,7.647839302026404e-06,183.4036865234375
A - 1(fld 1 wv DAPI - DAPI),482,cluster1,0.000910312683,157.04400634765625
A - 1(fld 1 wv DAPI - DAPI),483,cluster1,0.0025988038631246,158.2594451904297
A - 1(fld 1 wv DAPI - DAPI),484,cluster1,0.0001175845722735,155.38075256347656
A - 1(fld 1 wv DAPI - DAPI),485,cluster1,4.377488060848412e-05,168.89366149902344
A - 1(fld 1 wv DAPI - DAPI),486,cluster1,6.150157184261014e-05,171.83677673339844
A - 1(fld 1 wv DAPI - DAPI),487,cluster2,0.963501237962813,117.1584930419922
A - 1(fld 1 wv DAPI - DAPI),488,cluster1,1.821383004311004e-05,167.40362548828125
A - 1(fld 1 wv DAPI - DAPI),489,cluster2,0.9998555691258691,115.79363250732422
A - 1(fld 1 wv DAPI - DAPI),490,cluster2,0.9981694020383638,112.71218872070312
A - 1(fld 1 wv DAPI - DAPI),491,cluster1,1.3386552290898718e-06,171.086181640625
A - 1(fld 1 wv DAPI - DAPI),492,cluster1,6.263143652503263e-06,166.82640075683594
A - 1(fld 1 wv DAPI - DAPI),493,cluster1,6.93808050828025e-05,167.9798583984375
A - 1(fld 1 wv DAPI - DAPI),494,cluster1,2.245198167488884e-05,155.58734130859375
A - 1(fld 1 wv DAPI - DAPI),495,cluster2,0.9989876670866078,113.85350036621094
A - 1(fld 1 wv DAPI - DAPI),496,cluster2,0.9962220862689471,122.99044036865234
A - 1(fld 1 wv DAPI - DAPI),497,cluster2,0.9489547161422895,137.80165100097656
A - 1(fld 1 wv DAPI - DAPI),498,cluster2,0.9997282583149614,125.43820190429688
A - 1(fld 1 wv DAPI - DAPI),499,cluster2,0.9998568098494792,121.65293884277344
A - 1(fld 1 wv DAPI - DAPI),500,cluster1,0.0010095524901332,166.6503448486328
A - 1(fld 1 wv DAPI - DAPI),501,cluster1,0.0074712934861021,154.3248291015625
A - 1(fld 1 wv DAPI - DAPI),502,cluster1,0.0002019552368759,178.0196075439453
A - 1(fld 1 wv DAPI - DAPI),503,cluster1,5.482196090622386e-06,164.18067932128906
A - 1(fld 1 wv DAPI - DAPI),504,cluster2,0.9939848707845366,123.5548095703125
A - 1(fld 1 wv DAPI - DAPI),505,cluster1,4.060488832908574e-05,152.62628173828125
A - 1(fld 1 wv DAPI - DAPI),506,cluster1,0.0019442134034132,158.66387939453125
A - 1(fld 1 wv DAPI - DAPI),507,cluster1,0.0008867552270116,169.89805603027344
A - 1(fld 1 wv DAPI - DAPI),508,cluster1,0.0001225714726965,183.2674102783203
A - 1(fld 1 wv DAPI - DAPI),510,cluster1,2.8817518199049025e-05,181.3012542724609
A - 1(fld 1 wv DAPI - DAPI),511,cluster1,8.9301358289647e-05,180.39340209960932
A - 1(fld 1 wv DAPI - DAPI),512,cluster1,9.100787486667774e-05,166.09735107421875
A - 1(fld 1 wv DAPI - DAPI),513,cluster2,0.9999276175603194,118.81377410888672
A - 1(fld 1 wv DAPI - DAPI),514,cluster2,0.9924716043763046,144.91114807128906
A - 1(fld 1 wv DAPI - DAPI),515,cluster2,0.998977270825724,121.55621337890624
A - 1(fld 1 wv DAPI - DAPI),516,cluster1,0.0084735957623654,148.07110595703125
A - 1(fld 1 wv DAPI - DAPI),517,cluster2,0.9993451265055664,122.65763092041016
A - 1(fld 1 wv DAPI - DAPI),518,cluster1,0.0014851605283278,151.41319274902344
A - 1(fld 1 wv DAPI - DAPI),519,cluster1,1.568799872163343e-05,193.05813598632807
A - 1(fld 1 wv DAPI - DAPI),520,cluster2,0.999997124613268,115.48446655273438
A - 1(fld 1 wv DAPI - DAPI),521,cluster2,0.9995779048033516,112.80355072021484
A - 1(fld 1 wv DAPI - DAPI),522,cluster2,0.9996838940146908,139.0057830810547
A - 1(fld 1 wv DAPI - DAPI),523,cluster2,0.985083326163944,145.87681579589844
A - 1(fld 1 wv DAPI - DAPI),524,cluster1,0.0006724682807212,172.78231811523438
A - 1(fld 1 wv DAPI - DAPI),525,cluster2,0.9996155094650604,118.3654327392578
A - 1(fld 1 wv DAPI - DAPI),526,cluster2,0.9999845761141418,114.85603332519533
A - 1(fld 1 wv DAPI - DAPI),527,cluster2,0.999556280927704,117.05419158935548
A - 1(fld 1 wv DAPI - DAPI),528,cluster1,1.000852435447762e-05,179.27342224121094
A - 1(fld 1 wv DAPI - DAPI),529,cluster2,0.9996419782881036,118.9354019165039
A - 1(fld 1 wv DAPI - DAPI),530,cluster1,1.316006611610553e-06,173.85134887695312
A - 1(fld 1 wv DAPI - DAPI),531,cluster1,0.0266323958986336,155.51361083984375
A - 1(fld 1 wv DAPI - DAPI),532,cluster1,4.265311025885526e-05,183.6925201416016
A - 1(fld 1 wv DAPI - DAPI),533,cluster1,2.018776409960898e-05,173.7972412109375
A - 1(fld 1 wv DAPI - DAPI),534,cluster1,0.0004971562148432,155.2611846923828
A - 1(fld 1 wv DAPI - DAPI),535,cluster1,0.0079627427792814,170.73892211914062
A - 1(fld 1 wv DAPI - DAPI),536,cluster1,0.0180288872554238,157.3073272705078
A - 1(fld 1 wv DAPI - DAPI),537,cluster1,6.490269513693881e-05,148.7944793701172
A - 1(fld 1 wv DAPI - DAPI),538,cluster1,0.0040246550127715,170.69252014160156
A - 1(fld 1 wv DAPI - DAPI),539,cluster2,0.9999976369220752,122.88555145263672
A - 1(fld 1 wv DAPI - DAPI),540,cluster2,0.9943597823377298,112.91063690185548
A - 1(fld 1 wv DAPI - DAPI),541,cluster2,0.9991612669572392,123.43374633789062
A - 1(fld 1 wv DAPI - DAPI),542,cluster1,0.0001740052007941,166.11752319335938
A - 1(fld 1 wv DAPI - DAPI),543,cluster1,0.0003334420724535,173.9283447265625
A - 1(fld 1 wv DAPI - DAPI),544,cluster1,2.7976293610039823e-05,168.56356811523438
A - 1(fld 1 wv DAPI - DAPI),545,cluster1,0.0087114884570643,170.96725463867188
A - 1(fld 1 wv DAPI - DAPI),546,cluster2,0.9999764150526074,114.91300964355467
A - 1(fld 1 wv DAPI - DAPI),547,cluster1,0.0008056685365662,142.50802612304688
A - 1(fld 1 wv DAPI - DAPI),548,cluster2,0.9974617223475356,129.93373107910156
A - 1(fld 1 wv DAPI - DAPI),549,cluster2,0.9985080567272642,135.4344482421875
A - 1(fld 1 wv DAPI - DAPI),551,cluster2,0.9995027758519583,119.85889434814452
A - 1(fld 1 wv DAPI - DAPI),552,cluster2,0.9990932608704722,119.04393005371094
A - 1(fld 1 wv DAPI - DAPI),553,cluster1,9.274270249886404e-05,178.4876708984375
A - 1(fld 1 wv DAPI - DAPI),554,cluster1,5.185722652258154e-07,199.64962768554688
A - 1(fld 1 wv DAPI - DAPI),555,cluster1,7.509314660687648e-05,181.0672607421875
A - 1(fld 1 wv DAPI - DAPI),556,cluster1,0.035771728290247,158.3175506591797
A - 1(fld 1 wv DAPI - DAPI),557,cluster1,0.000390223149329,174.5833282470703
A - 1(fld 1 wv DAPI - DAPI),558,cluster2,0.9900907908199168,127.85586547851562
A - 1(fld 1 wv DAPI - DAPI),559,cluster1,0.0059214050190566,166.84478759765625
A - 1(fld 1 wv DAPI - DAPI),560,cluster1,4.322966199817091e-05,171.73146057128906
A - 1(fld 1 wv DAPI - DAPI),561,cluster2,0.999964069713872,122.56627655029295
A - 1(fld 1 wv DAPI - DAPI),562,cluster1,0.0002282982723019,176.9301300048828
A - 1(fld 1 wv DAPI - DAPI),563,cluster1,0.0180223304132429,185.26971435546875
A - 1(fld 1 wv DAPI - DAPI),564,cluster1,0.1250086540684948,146.11248779296875
A - 1(fld 1 wv DAPI - DAPI),565,cluster2,0.9911487370626744,122.16858673095705
A - 1(fld 1 wv DAPI - DAPI),566,cluster1,0.0714117600015782,155.51478576660156
A - 1(fld 1 wv DAPI - DAPI),567,cluster1,1.6610147578893585e-06,166.51210021972656
A - 1(fld 1 wv DAPI - DAPI),568,cluster1,0.0041606420743718,143.142578125
A - 1(fld 1 wv DAPI - DAPI),569,cluster2,0.9999198532812504,119.2652587890625
A - 1(fld 1 wv DAPI - DAPI),570,cluster2,0.9903469482840564,138.05886840820312
A - 1(fld 1 wv DAPI - DAPI),571,cluster2,0.9999834847521598,119.16073608398438
A - 1(fld 1 wv DAPI - DAPI),572,cluster1,0.021586160075461,170.34315490722656
A - 1(fld 1 wv DAPI - DAPI),573,cluster2,0.9982719716635436,117.45352935791016
A - 1(fld 1 wv DAPI - DAPI),574,cluster1,2.3567809215243096e-05,192.46585083007807
A - 1(fld 1 wv DAPI - DAPI),575,cluster1,0.0004824558171984,166.7937469482422
A - 1(fld 1 wv DAPI - DAPI),576,cluster1,0.0220843606186799,166.84214782714844
A - 1(fld 1 wv DAPI - DAPI),577,cluster1,0.0001488143342547,196.5843505859375
A - 1(fld 1 wv DAPI - DAPI),579,cluster1,0.0015182048318716,181.3777313232422
A - 1(fld 1 wv DAPI - DAPI),580,cluster2,0.9999815089625116,111.66129302978516
A - 1(fld 1 wv DAPI - DAPI),581,cluster2,0.99710675389019,118.50196838378906
A - 1(fld 1 wv DAPI - DAPI),582,cluster2,0.9998319265443162,126.05299377441406
A - 1(fld 1 wv DAPI - DAPI),583,cluster1,0.0026237108765125,174.6516571044922
A - 1(fld 1 wv DAPI - DAPI),584,cluster1,2.0898435121314133e-07,187.8698272705078
A - 1(fld 1 wv DAPI - DAPI),585,cluster2,0.990004483003667,132.2464599609375
A - 1(fld 1 wv DAPI - DAPI),586,cluster2,0.9999799808097376,113.9562759399414
A - 1(fld 1 wv DAPI - DAPI),587,cluster1,0.0044355760162368,177.8743896484375
A - 1(fld 1 wv DAPI - DAPI),588,cluster2,0.999798971815195,126.4858627319336
A - 1(fld 1 wv DAPI - DAPI),589,cluster1,2.7422744037424112e-06,181.6306304931641
A - 1(fld 1 wv DAPI - DAPI),590,cluster1,0.0001465959783639,161.77682495117188
A - 1(fld 1 wv DAPI - DAPI),591,cluster1,0.000155393341204,149.65602111816406
A - 1(fld 1 wv DAPI - DAPI),592,cluster1,0.033966909246355,157.2161865234375
A - 1(fld 1 wv DAPI - DAPI),593,cluster2,0.979468583391669,112.47402954101562
A - 1(fld 1 wv DAPI - DAPI),594,cluster1,2.766593891434293e-05,178.58917236328125
A - 1(fld 1 wv DAPI - DAPI),595,cluster1,0.000206657786913,176.58035278320312
A - 1(fld 1 wv DAPI - DAPI),596,cluster1,0.0004245786333952,171.9446563720703
A - 1(fld 1 wv DAPI - DAPI),597,cluster1,0.0001176992597152,164.92648315429688
A - 1(fld 1 wv DAPI - DAPI),599,cluster2,0.8446547557650671,158.7728729248047
A - 1(fld 1 wv DAPI - DAPI),600,cluster1,1.6904034604210403e-05,164.0417938232422
A - 1(fld 1 wv DAPI - DAPI),601,uncertain,0.6127736688851798,173.21571350097656
A - 1(fld 1 wv DAPI - DAPI),602,cluster1,1.803441329009701e-05,177.2841339111328
A - 1(fld 1 wv DAPI - DAPI),603,cluster1,0.0209479029182958,171.7980499267578
A - 1(fld 1 wv DAPI - DAPI),604,cluster2,0.9999568573666386,117.97616577148438
A - 1(fld 1 wv DAPI - DAPI),605,cluster1,0.0784679307941395,158.9403839111328
A - 1(fld 1 wv DAPI - DAPI),606,cluster1,0.0005294315838868,179.6914520263672
A - 1(fld 1 wv DAPI - DAPI),607,cluster1,7.427559955778134e-08,168.8173065185547
A - 1(fld 1 wv DAPI - DAPI),609,cluster1,0.0014189609928425,165.42982482910156
A - 1(fld 1 wv DAPI - DAPI),610,cluster2,0.9997673872503297,117.64982604980467
A - 1(fld 1 wv DAPI - DAPI),611,cluster2,0.9985888419376276,124.64348602294922
A - 1(fld 1 wv DAPI - DAPI),612,uncertain,0.5397306046448809,116.11041259765624
A - 1(fld 1 wv DAPI - DAPI),613,cluster1,4.035528974961374e-05,171.14208984375
A - 1(fld 1 wv DAPI - DAPI),614,cluster1,0.0266339876520229,166.82369995117188
A - 1(fld 1 wv DAPI - DAPI),615,cluster2,0.999999886121912,116.33360290527344
A - 1(fld 1 wv DAPI - DAPI),616,cluster2,0.9093687258021594,130.8919677734375
A - 1(fld 1 wv DAPI - DAPI),617,cluster2,0.992303138173973,129.43377685546875
A - 1(fld 1 wv DAPI - DAPI),618,cluster1,0.001218120538242,172.3252410888672
A - 1(fld 1 wv DAPI - DAPI),619,cluster1,0.133736856885859,168.5676727294922
A - 1(fld 1 wv DAPI - DAPI),620,cluster1,2.305409343951804e-06,160.1483917236328
A - 1(fld 1 wv DAPI - DAPI),621,cluster2,0.999739196633558,128.8382110595703
A - 1(fld 1 wv DAPI - DAPI),622,cluster2,0.9999987566523,114.77440643310548
A - 1(fld 1 wv DAPI - DAPI),623,cluster1,0.0018523180547133,182.59878540039065
A - 1(fld 1 wv DAPI - DAPI),624,cluster2,0.9887610822387288,128.44131469726562
A - 1(fld 1 wv DAPI - DAPI),625,cluster1,8.594403173003898e-07,183.360595703125
A - 1(fld 1 wv DAPI - DAPI),626,cluster1,0.0053188128159683,178.32826232910156
A - 1(fld 1 wv DAPI - DAPI),627,cluster1,0.0013791516572867,172.77484130859375
A - 1(fld 1 wv DAPI - DAPI),628,cluster2,0.9892130834104308,117.5717315673828
A - 1(fld 1 wv DAPI - DAPI),629,cluster2,0.9993586988431724,125.55940246582033
A - 1(fld 1 wv DAPI - DAPI),630,cluster2,0.9498124853485485,112.43854522705078
A - 1(fld 1 wv DAPI - DAPI),631,cluster1,2.538483245180468e-05,193.9259185791016
A - 1(fld 1 wv DAPI - DAPI),632,cluster1,0.0001657681442066,186.41954040527344
A - 1(fld 1 wv DAPI - DAPI),633,cluster1,0.0029634712407294,176.1593475341797
A - 1(fld 1 wv DAPI - DAPI),634,cluster1,0.0040722880648834,178.8104248046875
A - 1(fld 1 wv DAPI - DAPI),635,cluster1,0.0003456604703319,188.1869354248047
A - 1(fld 1 wv DAPI - DAPI),636,cluster2,0.996895075840103,112.78189086914062
A - 1(fld 1 wv DAPI - DAPI),637,cluster2,0.9950202280198884,113.6976089477539
A - 1(fld 1 wv DAPI - DAPI),638,cluster1,0.009958632453809,188.282943725586
A - 1(fld 1 wv DAPI - DAPI),639,cluster1,4.62509674631888e-05,188.47708129882807
A - 1(fld 1 wv DAPI - DAPI),640,cluster1,7.981568700333518e-05,173.7995147705078
A - 1(fld 1 wv DAPI - DAPI),641,cluster2,0.938638209298013,112.35736846923828
A - 1(fld 1 wv DAPI - DAPI),642,cluster2,0.9987549139281834,146.03114318847656
A - 1(fld 1 wv DAPI - DAPI),643,cluster2,0.9633005504985322,152.60317993164062
A - 1(fld 1 wv DAPI - DAPI),644,cluster1,0.0014441116192933,193.4031524658203
A - 1(fld 1 wv DAPI - DAPI),645,cluster1,0.0083556213028926,183.4783935546875
A - 1(fld 1 wv DAPI - DAPI),646,cluster1,7.903295202385813e-05,190.63218688964844
A - 1(fld 1 wv DAPI - DAPI),647,cluster1,0.0012791644197412,138.15151977539062
A - 1(fld 1 wv DAPI - DAPI),648,cluster2,0.9365788266446315,133.0072021484375
A - 1(fld 1 wv DAPI - DAPI),649,cluster1,0.0175900547135689,182.4041290283203
A - 1(fld 1 wv DAPI - DAPI),650,cluster1,0.0968787142977423,165.20596313476562
